card_txn_id,card_id,txn_date,merchant_category,amount,is_fraud,customer_id,name,city,state,occupation,annual_income_x,credit_score,txn_year,txn_month,txn_day,txn_day_of_week,txn_hour,amount_income_ratio,amount_log,avg_amount,std_amount,total_spent,txn_count,annual_income_y,total_fraud,fraud_rate,merchant_category_encoded,city_encoded,state_encoded,occupation_encoded,fraud_probability,predicted_fraud,risk_level,is_life_event
1026606,26143,2025-05-15,Shopping,5968.45,1,24677,Neha Smith,Chandigarh,Punjab,Freelancer,2428124,683,2025,5,15,3,0,0.002458048906048906,8.694410074839485,2128.6474074074076,2179.7671886886287,287367.4,135,2428124,1,0.007352941176470588,11,3,6,1,0.015484919,0,Low,True
85505,62203,2021-09-27,Salary Credit,3247.84,0,10415,James Jones,Jaipur,Rajasthan,Retired,2859007,335,2021,9,27,0,0,0.0011360024176217765,8.086053288534657,1719.323404255319,1330.901550429627,80808.2,47,2859007,0,0.0,10,8,7,2,0.00015316448,0,Low,False
908538,64726,2020-05-04,Utilities,4683.01,0,33416,David Malhotra,Kolkata,West Bengal,Student,2927268,551,2020,5,4,0,0,0.0015997880618419421,8.451909859642742,1879.4714018691589,1713.3923561133452,201103.44,107,2927268,0,0.0,13,10,11,6,9.853583e-05,0,Low,False
2339322,25059,2026-03-05,ATM Withdrawal,272.52,0,8527,Thomas Pillai,Bhopal,Madhya Pradesh,Salaried - Private,2142552,596,2026,3,5,3,0,0.00012719405307593323,5.611374745331045,1780.5966169154228,1549.2864764134158,357899.92,201,2142552,0,0.0,0,2,4,4,0.00011725318,0,Low,False
1234223,61553,2023-11-16,Rent,1045.11,0,19760,Thomas Gupta,Bengaluru,Karnataka,Student,1630765,420,2023,11,16,3,0,0.0006408706092719617,6.952833801619578,1889.9539325842695,2177.169710266382,168205.9,89,1630765,0,0.0,9,1,2,6,8.9306064e-05,0,Low,False
1622609,5232,2025-08-21,Groceries,1403.3,0,19134,Joseph Williams,Hyderabad,Telangana,Freelancer,2015426,613,2025,8,21,3,0,0.0006962792500050857,7.247294236974135,1912.276222222222,2084.9575720811645,86052.43,45,2015426,0,0.0,6,6,9,1,0.0002806706,0,Low,False
2183136,16733,2026-02-04,Groceries,996.75,0,38738,Charles Desai,Bengaluru,Karnataka,Freelancer,1758656,524,2026,2,4,2,0,0.0005667677096784649,6.905502743928843,1690.360588235294,1553.9663424880828,172416.78,102,1758656,0,0.0,6,1,2,1,0.00021698096,0,Low,False
2789795,46314,2019-12-20,Rent,511.04,0,659,Thomas Rodriguez,Lucknow,Uttar Pradesh,Student,486339,754,2019,12,20,4,0,0.0010507875149072666,6.238402746987909,1975.85417721519,2148.301092990726,156092.48,79,486339,1,0.0125,9,11,10,6,0.0071066264,0,Low,False
1469315,37032,2023-01-21,ATM Withdrawal,647.41,0,9568,Thomas Miller,Chennai,Tamil Nadu,Self Employed,395757,638,2023,1,21,5,0,0.0016358734378079532,6.474523212321249,1740.8708928571427,1527.6264520913285,292466.31,168,395757,0,0.0,0,4,8,5,0.0002142629,0,Low,False
88217,29525,2024-04-06,ATM Withdrawal,743.86,0,10897,Patricia Miller,Bengaluru,Karnataka,Retired,1782603,850,2024,4,6,5,0,0.0004172884162719258,6.613196281257397,1829.6655284552846,1897.0028148337628,225048.86000000002,123,1782603,1,0.008064516129032258,0,1,2,2,0.0363858,0,Low,False
2570102,42357,2019-04-28,Dining,372.3,1,58414,Kavya Menon,Kolkata,West Bengal,Freelancer,866144,537,2019,4,28,6,0,0.00042983565107458915,5.922382385920538,1878.8538636363637,1804.4038801044205,82669.57,44,866144,2,0.044444444444444446,1,10,11,1,0.01665668,0,Low,False
1133505,51547,2023-12-20,Entertainment,537.28,0,54469,William Gupta,Kochi,Kerala,Salaried - Private,3440513,865,2023,12,20,2,0,0.0001561627128969683,6.28837887087334,1900.6488372093022,2017.9147952597114,163455.8,86,3440513,0,0.0,3,9,3,4,0.00014612555,0,Low,False
2415215,40778,2026-03-23,ATM Withdrawal,1429.22,0,39968,Linda Desai,Delhi,Delhi,Salaried - Government,964043,633,2026,3,23,0,0,0.0014825256938479987,7.265583557574693,1849.138080808081,1503.74633454669,183064.67,99,964043,1,0.01,0,5,0,3,0.014094497,0,Low,False
1596834,22772,2024-04-28,Rent,1021.94,0,39104,Patricia Johnson,Chennai,Tamil Nadu,Freelancer,2114256,504,2024,4,28,6,0,0.00048335656450469364,6.930436113205195,1564.7526470588234,1497.1705490879845,53201.59,34,2114256,0,0.0,9,4,8,1,9.650851e-05,0,Low,False
1397358,24729,2026-03-22,Salary Credit,1674.09,0,31453,Mary Mehta,Lucknow,Uttar Pradesh,Retired,2975025,565,2026,3,22,6,0,0.0005627144098908715,7.423622174158973,1738.7673333333332,1366.9113153842109,156489.06,90,2975025,2,0.02197802197802198,10,11,10,2,0.0066380715,0,Low,False
1449930,613,2020-11-21,Utilities,1495.77,0,14404,William Chopra,Nagpur,Maharashtra,Freelancer,2138263,338,2020,11,21,5,0,0.00069952540939753,7.311064732001138,1987.85,1731.2568516462522,87465.4,44,2138263,1,0.022222222222222223,13,13,5,1,0.020762838,0,Low,False
885849,15560,2020-02-22,Insurance,562.93,0,12085,Anita Kumar,Chennai,Tamil Nadu,Retired,1630833,879,2020,2,22,5,0,0.00034517921505193046,6.334930130320167,1924.087804878049,1829.6653020013146,78887.6,41,1630833,1,0.023809523809523808,8,4,8,2,0.10501596,0,Medium,False
1570163,4905,2025-04-06,ATM Withdrawal,2649.01,0,16518,Suresh Reddy,Bhopal,Madhya Pradesh,Retired,1034443,598,2025,4,6,6,0,0.0025608056115169115,7.882318692558053,1412.4368055555556,1410.4132584756915,101695.45,72,1034443,0,0.0,0,2,4,2,0.00013863706,0,Low,False
174732,29482,2020-12-26,Dining,1354.69,0,29291,Sarah Nair,Bengaluru,Karnataka,Salaried - Private,1055185,331,2020,12,26,5,0,0.0012838400054587533,7.2120658287949535,2005.3853846153845,1953.2297815473164,104280.04,52,1055185,0,0.0,1,1,2,4,0.00013779056,0,Low,False
364869,61590,2021-04-17,Shopping,358.15,0,54371,Priya Desai,Bhopal,Madhya Pradesh,Student,3320686,709,2021,4,17,5,0,0.00010785418800386787,5.88374012852081,1849.4596923076924,1762.4181604785063,360644.64,195,3320686,2,0.01020408163265306,11,2,4,6,0.007648158,0,Low,False
2979643,37726,2018-02-11,Groceries,2324.31,0,23053,David Reddy,Nagpur,Maharashtra,Business Owner,1332584,332,2018,2,11,6,0,0.0017442114386699535,7.7516086424666915,1673.8194545454546,1441.2446134985503,92060.07,55,1332584,0,0.0,6,13,5,0,9.6689335e-05,0,Low,False
1663265,39930,2026-03-12,Salary Credit,97.81,0,30002,Priya Martinez,Indore,Madhya Pradesh,Salaried - Private,3287030,817,2026,3,12,3,0,2.9756336341214914e-05,4.593198814206872,1887.9597674418605,1635.7369541916512,162364.54,86,3287030,0,0.0,10,7,4,4,0.00015277126,0,Low,False
2343552,51842,2019-08-08,Fund Transfer,95.13,0,5891,Susan Smith,Nagpur,Maharashtra,Salaried - Government,850985,881,2019,8,8,3,0,0.00011178797301013177,4.565701442077724,1702.1898181818183,1463.1941429299643,187240.88,110,850985,0,0.0,5,13,5,3,0.000101661724,0,Low,False
2898733,38972,2022-03-29,ATM Withdrawal,1499.05,0,46680,John Rodriguez,Lucknow,Uttar Pradesh,Retired,2902491,786,2022,3,29,1,0,0.0005164699851024567,7.313253719868092,1725.898795180723,1539.7580765935652,143249.6,83,2902491,0,0.0,0,11,10,2,7.653857e-05,0,Low,False
1274614,30890,2026-05-12,Education,1184.04,0,36128,Sarah Pillai,Delhi,Delhi,Retired,758009,670,2026,5,12,1,0,0.001562037440139312,7.077531808273797,1879.9242391304347,1514.8912379922092,172953.03,92,758009,0,0.0,2,5,0,2,0.0001299453,0,Low,False
2545830,35462,2022-03-27,Education,935.69,0,7328,Michael Johnson,Jaipur,Rajasthan,Student,2635143,658,2022,3,27,6,0,0.0003550811644449032,6.842352384381436,1921.1329166666667,1566.1953811949575,92214.38,48,2635143,1,0.02040816326530612,2,8,7,6,0.016306853,0,Low,False
1115024,6663,2021-03-10,ATM Withdrawal,2284.4,0,21697,Neha Rodriguez,Pune,Maharashtra,Student,1586001,851,2021,3,10,2,0,0.001440351273201421,7.7342963427126135,1911.377037037037,2247.542745656601,154821.54,81,1586001,3,0.036585365853658534,0,14,5,6,0.06657831,0,Low,False
2613625,60716,2019-03-19,ATM Withdrawal,263.93,1,46548,Anjali Kumar,Nagpur,Maharashtra,Business Owner,1028691,584,2019,3,19,1,0,0.00025656853557721847,5.579465640148821,1831.0179545454544,1757.128547738359,80564.79,44,1028691,1,0.022222222222222223,0,13,5,0,0.62245315,1,High,False
14659,42826,2026-03-22,Healthcare,4104.39,0,50944,Sarah Reddy,Jaipur,Rajasthan,Salaried - Private,1906365,885,2026,3,22,6,0,0.002152991608117224,8.32005602346387,1543.2813793103448,1248.0698991466618,89510.32,58,1906365,0,0.0,7,8,7,4,8.830115e-05,0,Low,False
1855553,48715,2023-05-10,Travel,1816.07,0,5025,Sneha Sharma,Kochi,Kerala,Salaried - Private,782792,776,2023,5,10,2,0,0.002319987531825144,7.504980592695378,1829.861610738255,1907.5586625530473,272649.38,149,782792,0,0.0,12,9,3,4,0.00046469452,0,Low,False
198263,50999,2019-05-25,Rent,870.71,0,32348,Sarah Pillai,Pune,Maharashtra,Student,298921,529,2019,5,25,5,0,0.002912833448190498,6.77045679978837,1854.9203676470588,1902.3979602847091,252269.16999999998,136,298921,0,0.0,9,14,5,6,0.00016850488,0,Low,False
832200,11326,2022-04-23,Fuel,3875.73,0,47275,Suresh Menon,Mumbai,Maharashtra,Student,2525158,830,2022,4,23,5,0,0.0015348459245536617,8.262747293770481,2225.4948837209304,2101.416143837942,95696.28,43,2525158,1,0.022727272727272728,4,12,5,6,0.10274858,0,Medium,False
803923,57704,2022-02-27,Utilities,4222.18,0,17395,Priya Garcia,Lucknow,Uttar Pradesh,Freelancer,866424,683,2022,2,27,6,0,0.0048731050004328135,8.348343677752787,1656.7866666666666,1494.1041347318492,64614.68,39,866424,0,0.0,13,11,10,1,7.171527e-05,0,Low,False
2472880,19869,2019-01-19,Fund Transfer,909.13,0,32037,Neha Williams,Mumbai,Maharashtra,Salaried - Private,356086,509,2019,1,19,5,0,0.0025531120203770427,6.813587446450643,1663.8131578947368,1806.8878645595196,63224.9,38,356086,0,0.0,5,12,5,4,0.00056645146,0,Low,False
2754696,60642,2024-08-13,Salary Credit,69.51,0,129,Sanjay Joshi,Indore,Madhya Pradesh,Business Owner,1827397,529,2024,8,13,1,0,3.803769074936057e-05,4.25575454373095,1804.1340404040402,1977.384459031223,178609.27,99,1827397,1,0.01,10,7,4,0,0.19353966,0,Medium,False
2759257,4211,2018-12-10,Groceries,2533.25,0,15892,Charles Iyer,Bhopal,Madhya Pradesh,Student,2469380,653,2018,12,10,0,0,0.0010258643765380878,7.837653014262509,1746.1831060606062,2212.481138449342,230496.17,132,2469380,0,0.0,6,2,4,6,0.00011016844,0,Low,False
2365583,16834,2021-03-26,Travel,572.81,0,12304,Susan Johnson,Jaipur,Rajasthan,Student,3092901,698,2021,3,26,4,0,0.00018520147098097513,6.3522983310705525,2416.105,2507.453854723286,183623.98,76,3092901,1,0.012987012987012988,12,8,7,6,0.03680594,0,Low,False
2213842,64815,2023-12-27,Shopping,941.69,0,8282,David Pillai,Kochi,Kerala,Retired,2377080,644,2023,12,27,2,0,0.0003961539383807283,6.848737490517264,1748.611075268817,1705.5321980035867,325241.66,186,2377080,0,0.0,11,9,3,2,0.0003224322,0,Low,False
2265933,19110,2024-02-23,Fuel,321.24,0,1989,Sanjay Sharma,Jaipur,Rajasthan,Salaried - Government,2433013,774,2024,2,23,4,0,0.00013203376552703766,5.775296609530198,1903.6107913669066,1973.352695901162,264601.9,139,2433013,0,0.0,4,8,7,3,0.00032982993,0,Low,False
799987,56439,2024-06-12,Groceries,7376.14,0,6972,Pooja Sharma,Bengaluru,Karnataka,Salaried - Government,2734519,395,2024,6,12,2,0,0.002697416731272765,8.906141308608522,1939.742755102041,2156.734166736545,380189.58,196,2734519,1,0.005076142131979695,6,1,2,3,0.01236205,0,Low,False
2089761,47196,2018-12-17,Education,924.96,0,53569,Thomas Mehta,Bengaluru,Karnataka,Self Employed,2669729,717,2018,12,17,0,0,0.00034646200177546044,6.830831037168905,1697.9360305343512,1944.7425153829406,222429.62,131,2669729,1,0.007575757575757576,2,1,2,5,0.01875037,0,Low,False
2019096,42876,2019-12-02,Salary Credit,3019.84,0,58752,Thomas Garcia,Kochi,Kerala,Self Employed,1260075,728,2019,12,2,0,0,0.0023965538586561445,8.013290217388937,2140.4287234042554,1709.3184751603262,100600.15,47,1260075,1,0.020833333333333332,10,9,3,5,0.10900007,0,Medium,False
2824038,49082,2019-05-27,ATM Withdrawal,1717.3,0,33414,Joseph Mehta,Chennai,Tamil Nadu,Retired,1735355,840,2019,5,27,0,0,0.0009895952185027164,7.449090708952699,1729.93625,1700.7813148409482,166073.88,96,1735355,1,0.010309278350515464,0,4,8,2,0.004929682,0,Low,False
2018141,30310,2020-07-27,ATM Withdrawal,877.11,1,57954,John Verma,Bhopal,Madhya Pradesh,Retired,2312505,339,2020,7,27,0,0,0.00037928982670747667,6.77777187052568,1892.432448979592,1684.848705525379,92729.19,49,2312505,1,0.02,0,2,4,2,0.15613733,0,Medium,False
2281360,49546,2024-01-07,Education,459.82,0,45135,Ritu Nair,Mumbai,Maharashtra,Salaried - Private,652162,569,2024,1,7,6,0,0.0007050691314901336,6.133007511217586,1609.454081632653,1650.4740020269294,236589.75,147,652162,1,0.006756756756756757,2,12,5,4,0.0081344405,0,Low,False
2471994,49460,2022-01-05,Shopping,378.74,0,13460,Meera Martinez,Lucknow,Uttar Pradesh,Freelancer,619626,399,2022,1,5,2,0,0.0006112386968288987,5.939486808015269,1947.513,1817.1670331525747,97375.65,50,619626,0,0.0,11,11,10,1,0.00013924809,0,Low,False
2097195,42825,2018-09-12,Travel,2736.52,0,4532,Karen Rodriguez,Kolkata,West Bengal,Retired,2054590,602,2018,9,12,2,0,0.001331904987415987,7.914807680034141,1517.7269047619047,1386.19006893784,63744.53,42,2054590,0,0.0,12,10,11,2,0.00015991362,0,Low,False
1316863,4973,2023-05-13,Salary Credit,654.25,0,24304,Suresh Reddy,Kochi,Kerala,Retired,3145743,363,2023,5,13,5,0,0.00020797941599825034,6.485016842203516,1735.8288983050847,1524.6723994660774,204827.81,118,3145743,0,0.0,10,9,3,2,0.00015968474,0,Low,False
2055272,34180,2022-08-14,Groceries,1628.68,0,37179,Jessica Martinez,Hyderabad,Telangana,Retired,2260027,313,2022,8,14,6,0,0.000720645938899872,7.3961389555093024,1906.9134285714285,2080.131945047128,66741.97,35,2260027,1,0.027777777777777776,6,6,9,2,0.05482406,0,Low,False
1148982,50376,2022-07-25,Fuel,720.01,1,13887,Deepak Brown,Jaipur,Rajasthan,Business Owner,661857,613,2022,7,25,0,0,0.0010878617467795207,6.580653006814287,1619.246993006993,1599.5115531681415,231552.32,143,661857,1,0.006944444444444444,4,8,7,0,0.3710726,1,High,False
535516,53392,2020-02-06,Education,523.03,0,36692,Rohan Kumar,Lucknow,Uttar Pradesh,Self Employed,1989908,363,2020,2,6,3,0,0.0002628411650985045,6.2615489345906115,1825.1475609756098,1367.5095536005965,74831.05,41,1989908,0,0.0,2,11,10,5,0.000102532285,0,Low,False
2846303,54465,2021-12-12,Shopping,1593.91,0,5847,Rohan Chatterjee,Ahmedabad,Gujarat,Salaried - Private,2271739,335,2021,12,12,6,0,0.0007016251859807901,7.374572587294631,1509.47375,1956.4001569139355,72454.74,48,2271739,0,0.0,11,0,1,4,0.000101576064,0,Low,False
2689240,40846,2023-10-19,Entertainment,1363.88,0,48528,Kavya Joshi,Lucknow,Uttar Pradesh,Retired,2779113,697,2023,10,19,3,0,0.0004907607244611053,7.218821791666654,1714.5158,1457.7287480035232,171451.58,100,2779113,1,0.009900990099009901,3,11,10,2,0.085942976,0,Low,False
1725934,21492,2020-05-28,Groceries,3003.06,0,58982,Michael Johnson,Chennai,Tamil Nadu,Salaried - Private,3364324,559,2020,5,28,3,0,0.0008926188760003863,8.007719986053402,1777.3312195121953,1685.2232492897322,145741.16,82,3364324,2,0.024096385542168676,6,4,8,4,0.43731228,1,High,False
260926,4844,2023-01-30,Fund Transfer,2109.42,0,46924,Mary Kumar,Bhopal,Madhya Pradesh,Business Owner,2435690,612,2023,1,30,0,0,0.000866045816156483,7.654642258794566,2067.315579710145,1890.6025582306684,285289.55,138,2435690,0,0.0,5,2,4,0,0.00023045618,0,Low,False
2632868,50973,2025-12-27,Fuel,1905.16,0,39724,James Chopra,Pune,Maharashtra,Salaried - Private,2584342,564,2025,12,27,5,0,0.000737193166696526,7.552846026126393,1562.268596491228,1338.2587370623353,178098.62,114,2584342,0,0.0,4,14,5,4,8.5818785e-05,0,Low,False
2491086,54942,2019-04-03,Utilities,482.47,0,12528,Kiran Mehta,Lucknow,Uttar Pradesh,Freelancer,2273862,348,2019,4,3,2,0,0.00021218076902610228,6.180989265398516,2006.1499333333334,2022.7191901907117,300922.49,150,2273862,2,0.013245033112582781,13,11,10,1,0.07506545,0,Low,False
2873760,49168,2024-08-19,Rent,194.87,0,29863,Anita Kumar,Delhi,Delhi,Freelancer,2153441,729,2024,8,19,0,0,9.049233738359334e-05,5.277451173866652,1792.6466304347825,1472.4972974159625,164923.49,92,2153441,0,0.0,9,5,0,1,0.0002748113,0,Low,False
2910177,48757,2018-02-28,Salary Credit,230.91,0,14209,Susan Desai,Chandigarh,Punjab,Salaried - Private,2084212,862,2018,2,28,2,0,0.00011079002002194594,5.446349365367118,2121.7580412371135,1978.2040308670973,205810.53,97,2084212,0,0.0,10,3,6,4,0.00012531708,0,Low,False
528545,37740,2022-06-08,Travel,1580.14,0,25608,Neha Sharma,Lucknow,Uttar Pradesh,Freelancer,3430689,553,2022,6,8,2,0,0.0004605895607006171,7.365901384838667,1876.2880952380951,1876.20173260474,197010.25,105,3430689,1,0.009433962264150943,12,11,10,1,0.15351145,0,Medium,False
2149278,25420,2021-09-20,Insurance,401.67,0,27415,Sarah Sharma,Hyderabad,Telangana,Salaried - Private,3105247,530,2021,9,20,0,0,0.00012935198734529416,5.998117367938082,1782.431386861314,1662.8959596510538,244193.1,137,3105247,0,0.0,8,6,9,4,0.00026546052,0,Low,False
2409723,37242,2021-11-01,Dining,3119.36,0,50710,Sanjay Reddy,Jaipur,Rajasthan,Freelancer,3108685,366,2021,11,1,0,0,0.001003433605066578,8.04570365876262,1677.9672932330827,1594.4041922236956,223169.65,133,3108685,0,0.0,1,8,7,1,0.00024399773,0,Low,False
1325732,31889,2025-02-09,Salary Credit,1021.06,0,42237,James Verma,Indore,Madhya Pradesh,Freelancer,3375342,621,2025,2,9,6,0,0.00030250555276900744,6.929575477455251,1661.3227659574468,1703.7074131045906,156164.34,94,3375342,1,0.010526315789473684,10,7,4,1,0.06816086,0,Low,False
2558433,37589,2025-08-08,Salary Credit,4874.22,0,46626,Anita Jones,Delhi,Delhi,Student,1834744,562,2025,8,8,4,0,0.002656619857255368,8.49192051061883,1827.713821989529,1859.960264444986,349093.34,191,1834744,0,0.0,10,5,0,6,0.000112091315,0,Low,False
1324470,4005,2020-03-15,Fuel,1735.07,0,27649,Joseph Miller,Mumbai,Maharashtra,Retired,2208428,417,2020,3,15,6,0,0.0007856580401724483,7.459379216988007,1671.654383561644,1544.541928416708,244061.54,146,2208428,1,0.006802721088435374,4,12,5,2,0.021005837,0,Low,False
74765,24402,2024-07-31,Education,2812.9,0,25748,Kavya Chopra,Pune,Maharashtra,Salaried - Private,3237389,576,2024,7,31,2,0,0.0008688789426049997,7.942326700440193,2066.284,2468.039617726041,103314.2,50,3237389,1,0.0196078431372549,2,14,5,4,0.0034465066,0,Low,False
1685306,21939,2021-04-02,Groceries,1583.27,0,45099,Linda Singh,Kolkata,West Bengal,Salaried - Government,1991909,823,2021,4,2,4,0,0.0007948501689333354,7.3678790123941,1547.1848936170213,1110.2718789379087,72717.69,47,1991909,0,0.0,6,10,11,3,0.00010983015,0,Low,False
878544,16604,2020-08-16,Healthcare,342.98,0,30846,Susan Patel,Lucknow,Uttar Pradesh,Business Owner,272338,632,2020,8,16,6,0,0.0012593862796000574,5.840583516148347,1723.1565217391303,1826.7275202262865,79265.2,46,272338,0,0.0,7,11,10,0,0.00015459876,0,Low,False
2995605,47432,2025-02-24,Healthcare,1390.05,0,51622,Thomas Pillai,Kolkata,West Bengal,Retired,820812,401,2025,2,24,0,0,0.0016935038796900147,7.237814136640472,1754.150671641791,1771.89735304337,235056.19,134,820812,1,0.007407407407407408,7,10,11,2,0.20292194,0,Medium,False
2004599,37767,2022-03-04,Groceries,886.19,0,29020,Richard Joshi,Mumbai,Maharashtra,Salaried - Government,471267,824,2022,3,4,4,0,0.0018804374580917865,6.788059164556945,1823.6733749999999,1948.3708098000416,145893.87,80,471267,1,0.012345679012345678,6,12,5,3,0.8532088,1,High,False
2716082,22153,2020-07-20,ATM Withdrawal,1151.34,0,52600,William Johnson,Delhi,Delhi,Business Owner,2339267,365,2020,7,20,0,0,0.0004921796049020462,7.049549936599811,1750.9333333333334,1612.4653342627946,152331.2,87,2339267,0,0.0,0,5,0,0,0.00019094968,0,Low,False
979527,8758,2020-06-30,Healthcare,500.03,0,37785,Sneha Brown,Nagpur,Maharashtra,Self Employed,1118262,871,2020,6,30,1,0,0.0004471488370803648,6.216665979531636,1999.5477272727273,1863.106524379487,87980.1,44,1118262,0,0.0,7,13,5,5,0.0003292644,0,Low,False
2165321,35339,2026-06-03,Dining,156.51,0,5012,Karen Iyer,Bengaluru,Karnataka,Business Owner,347352,738,2026,6,3,2,0,0.00045057909389007724,5.059488948313644,1780.9093670886075,1667.4400006114427,281383.68,158,347352,0,0.0,1,1,2,0,0.00010371596,0,Low,False
2136180,47644,2020-04-08,Dining,4463.3,0,43188,Mary Jones,Kochi,Kerala,Business Owner,326143,369,2020,4,8,2,0,0.013685059360282576,8.403867706104114,1914.6559036144579,1816.8490520390544,158916.44,83,326143,0,0.0,1,9,3,0,0.00034654932,0,Low,False
878504,25129,2025-09-12,Fund Transfer,494.12,0,43593,Richard Jones,Chandigarh,Punjab,Student,1921479,480,2025,9,12,4,0,0.00025715594229448133,6.204800157431106,1520.6747727272727,1501.5983450906626,66909.69,44,1921479,0,0.0,5,3,6,6,0.00016209649,0,Low,False
1049064,57262,2021-03-01,Rent,116.41,0,33419,Neha Sharma,Mumbai,Maharashtra,Salaried - Private,1865546,349,2021,3,1,0,0,6.239992881444423e-05,4.76567208264212,1886.4571875000001,1697.287032112193,181099.89,96,1865546,0,0.0,9,12,5,4,0.0001924597,0,Low,False
383351,38220,2018-11-15,Dining,2919.1,0,5293,Divya Patel,Kochi,Kerala,Salaried - Government,1649566,883,2018,11,15,3,0,0.0017696159052648362,7.979373141251269,1690.2255056179777,1654.6335183364015,150430.07,89,1649566,0,0.0,1,9,3,3,0.00018804273,0,Low,False
316715,20471,2018-07-30,Salary Credit,1057.27,0,28753,Thomas Kumar,Bengaluru,Karnataka,Salaried - Government,1272491,463,2018,7,30,0,0,0.0008308657343228876,6.9643907783483625,1869.3125,1875.470860637403,149545.0,80,1272491,0,0.0,10,1,2,3,0.000149597,0,Low,False
2775260,62061,2026-06-14,Education,811.45,0,32960,Karen Jones,Delhi,Delhi,Retired,3179645,350,2026,6,14,6,0,0.0002552013651834198,6.700054373848785,1919.0768181818182,1693.5423705307355,168878.76,88,3179645,0,0.0,2,5,0,2,9.3727125e-05,0,Low,False
763089,47079,2020-07-01,Groceries,1076.49,0,6047,Anjali Martinez,Chandigarh,Punjab,Student,1062717,465,2020,7,1,2,0,0.0010129592234252173,6.9823895411923775,2385.992456140351,1838.8696025239844,136001.57,57,1062717,0,0.0,6,3,6,6,0.00022737113,0,Low,False
764867,16897,2024-03-07,Fuel,4889.54,0,15079,Thomas Mehta,Hyderabad,Telangana,Freelancer,3452823,436,2024,3,7,3,0,0.0014160988222973426,8.495058005819887,1964.801237113402,2053.9963458646994,190585.72,97,3452823,0,0.0,4,6,9,1,0.00017291417,0,Low,False
814528,53899,2020-04-14,Salary Credit,158.07,0,9793,John Sharma,Pune,Maharashtra,Freelancer,1622096,621,2020,4,14,1,0,9.744793313840047e-05,5.069344356910269,2011.7364583333335,1762.8657221634614,193126.7,96,1622096,0,0.0,10,14,5,1,0.00018044302,0,Low,False
1140344,46462,2019-10-30,Education,469.13,0,13214,Kavya Desai,Delhi,Delhi,Business Owner,2067218,393,2019,10,30,2,0,0.0002269377361566433,6.153009252203234,2113.8246341463414,2196.068623467966,86666.81,41,2067218,0,0.0,2,5,0,0,0.00012882886,0,Low,False
2643324,18795,2020-08-06,Groceries,339.51,0,966,Joseph Kapoor,Nagpur,Maharashtra,Salaried - Government,1500340,559,2020,8,6,3,0,0.00022628855706802653,5.830444493733943,2155.885590551181,2036.5953613457448,273797.47,127,1500340,0,0.0,6,13,5,3,0.00036068165,0,Low,False
2121352,56076,2020-09-30,Healthcare,2697.14,0,11129,Deepak Davis,Hyderabad,Telangana,Salaried - Private,280614,450,2020,9,30,2,0,0.009611531814051279,7.900317925710549,1821.0884615384614,1571.3109999989238,284089.8,156,280614,0,0.0,7,6,9,4,0.00019900697,0,Low,False
990767,16486,2019-12-31,Healthcare,10363.14,0,5917,Kiran Joshi,Pune,Maharashtra,Retired,427339,720,2019,12,31,1,0,0.02425033930827912,9.24610704988872,2015.1772727272726,2336.5183832364073,155168.65,77,427339,1,0.01282051282051282,7,14,5,2,0.0031578871,0,Low,False
400327,12159,2023-09-17,Dining,966.0,0,640,Barbara Rodriguez,Nagpur,Maharashtra,Student,185810,709,2023,9,17,6,0,0.005198831070281092,6.874198495453294,2003.1395744680851,1802.5881591791065,188295.12,94,185810,1,0.010526315789473684,1,13,5,6,0.0072004385,0,Low,False
1442562,58909,2026-02-02,Rent,515.31,0,32686,Rohan Johnson,Delhi,Delhi,Student,2183923,563,2026,2,2,0,0,0.0002359560131213357,6.246707360282191,1668.2284,1581.5370602246664,166822.84,100,2183923,1,0.009900990099009901,9,5,0,6,0.008989613,0,Low,False
679176,43240,2018-11-23,Rent,157.34,0,20143,Manoj Nair,Chandigarh,Punjab,Salaried - Private,1410209,665,2018,11,23,4,0,0.00011157203537061857,5.064744619743288,1772.9974226804125,2046.6092500627094,171980.75,97,1410209,1,0.01020408163265306,9,3,6,4,0.107799016,0,Medium,False
2584403,19962,2019-01-08,Education,589.89,0,16219,Vikram Miller,Indore,Madhya Pradesh,Freelancer,2683205,385,2019,1,8,1,0,0.00021984521501517215,6.3816298748711455,1870.891707317073,1921.004148802279,153413.12,82,2683205,1,0.012048192771084338,2,7,4,1,0.41736686,1,High,False
1412862,41454,2018-06-08,Fuel,1166.4,0,56065,Sanjay Singh,Indore,Madhya Pradesh,Salaried - Government,1291420,653,2018,6,8,4,0,0.0009031911359657309,7.06253433276969,2115.2387610619467,2157.591698242565,239021.97999999998,113,1291420,0,0.0,4,7,4,3,0.0006190116,0,Low,False
1046619,44550,2019-05-06,Education,514.37,0,46512,Meera Rodriguez,Indore,Madhya Pradesh,Student,2941066,440,2019,5,6,0,0,0.0001748923094917593,6.244885089306464,2235.206988636364,2256.7998784320425,393396.43,176,2941066,0,0.0,2,7,4,6,9.561895e-05,0,Low,False
2799945,9567,2020-01-14,Dining,182.93,0,257,Anita Chatterjee,Hyderabad,Telangana,Salaried - Government,3463514,485,2020,1,14,1,0,5.281628634494148e-05,5.214555250442706,1594.5776865671642,1517.1095946841076,213673.41,134,3463514,2,0.014814814814814815,1,6,9,3,0.096918955,0,Low,False
